state,date,cases_cumulative,deaths_cumulative,cases_perday,deaths_perday,population,postal_code,fips,cases_percapita,,2711.69
Kansas,4/1/2020,489,11,54,1,2913314,KS,20,16.79,,
Kansas,4/2/2020,554,14,65,3,2913314,KS,20,19.02,,
Kansas,4/3/2020,625,19,71,5,2913314,KS,20,21.45,,
Kansas,4/4/2020,702,21,77,2,2913314,KS,20,24.1,,
Kansas,4/5/2020,769,23,67,2,2913314,KS,20,26.4,,
Kansas,4/6/2020,854,25,85,2,2913314,KS,20,29.31,,
Kansas,4/7/2020,905,30,51,5,2913314,KS,20,31.06,,
Kansas,4/8/2020,1055,38,150,8,2913314,KS,20,36.21,,
Kansas,4/9/2020,1116,42,61,6,2913314,KS,20,38.31,,
Kansas,4/10/2020,1180,50,64,6,2913314,KS,20,40.5,,
Kansas,4/11/2020,1282,55,102,5,2913314,KS,20,44,,
Kansas,4/12/2020,1337,56,55,1,2913314,KS,20,45.89,,
Kansas,4/13/2020,1384,63,47,10,2913314,KS,20,47.51,,
Kansas,4/14/2020,1440,69,56,3,2913314,KS,20,49.43,,
Kansas,4/15/2020,1503,76,63,7,2913314,KS,20,51.59,,
Kansas,4/16/2020,1595,80,92,6,2913314,KS,20,54.75,,
Kansas,4/17/2020,1732,84,137,2,2913314,KS,20,59.45,,
Kansas,4/18/2020,1820,86,88,2,2913314,KS,20,62.47,,
Kansas,4/19/2020,1897,94,77,9,2913314,KS,20,65.11,,
Kansas,4/20/2020,2030,101,133,7,2913314,KS,20,69.68,,
Kansas,4/21/2020,2114,107,84,6,2913314,KS,20,72.56,,
Kansas,4/22/2020,2291,111,177,4,2913314,KS,20,78.64,,
Kansas,4/23/2020,2626,112,335,1,2913314,KS,20,90.14,,
Kansas,4/24/2020,2842,117,216,5,2913314,KS,20,97.55,,
Kansas,4/25/2020,3091,119,249,2,2913314,KS,20,106.1,,
Kansas,4/26/2020,3198,120,107,1,2913314,KS,20,109.77,,
Kansas,4/27/2020,3407,126,209,6,2913314,KS,20,116.95,,
Kansas,4/28/2020,3601,127,194,1,2913314,KS,20,123.6,,
Kansas,4/29/2020,3811,132,210,5,2913314,KS,20,130.81,,
Kansas,4/30/2020,4305,133,494,1,2913314,KS,20,147.77,,
Kansas,5/1/2020,4510,136,205,3,2913314,KS,20,154.81,,
Kansas,5/2/2020,4863,140,353,4,2913314,KS,20,166.92,,
Kansas,5/3/2020,5177,142,314,2,2913314,KS,20,177.7,,
Kansas,5/4/2020,5385,154,208,12,2913314,KS,20,184.84,,
Kansas,5/5/2020,5627,160,242,6,2913314,KS,20,193.15,,
Kansas,5/6/2020,5893,163,266,3,2913314,KS,20,202.28,,
Kansas,5/7/2020,6240,164,347,1,2913314,KS,20,214.19,,
Kansas,5/8/2020,6751,167,511,3,2913314,KS,20,231.73,,
Kansas,5/9/2020,6923,172,172,5,2913314,KS,20,237.63,,
Kansas,5/10/2020,7045,172,122,0,2913314,KS,20,241.82,,
Kansas,5/11/2020,7161,174,116,2,2913314,KS,20,245.8,,
Kansas,5/12/2020,7352,178,191,4,2913314,KS,20,252.36,,
Kansas,5/13/2020,7552,179,200,1,2913314,KS,20,259.22,,
Kansas,5/14/2020,7668,181,116,2,2913314,KS,20,263.21,,
Kansas,5/15/2020,8006,187,338,6,2913314,KS,20,274.81,,
Kansas,5/16/2020,8059,189,53,2,2913314,KS,20,276.63,,
Kansas,5/17/2020,8066,189,7,0,2913314,KS,20,276.87,,
Kansas,5/18/2020,8439,190,373,1,2913314,KS,20,289.67,,
Kansas,5/19/2020,8488,193,49,3,2913314,KS,20,291.35,,
Kansas,5/20/2020,8661,197,173,4,2913314,KS,20,297.29,,
Kansas,5/21/2020,8771,199,110,2,2913314,KS,20,301.07,,
Kansas,5/22/2020,9068,200,297,1,2913314,KS,20,311.26,,
Kansas,5/23/2020,9119,200,51,0,2913314,KS,20,313.01,,
Kansas,5/24/2020,9135,200,16,0,2913314,KS,20,313.56,,
Kansas,5/25/2020,9272,201,137,1,2913314,KS,20,318.26,,
Kansas,5/26/2020,9352,204,80,3,2913314,KS,20,321.01,,
Kansas,5/27/2020,9453,207,101,3,2913314,KS,20,324.48,,
Kansas,5/28/2020,9513,209,60,2,2913314,KS,20,326.54,,
Kansas,5/29/2020,9826,209,313,0,2913314,KS,20,337.28,,
Kansas,5/30/2020,9847,209,21,0,2913314,KS,20,338,,
Kansas,5/31/2020,9878,211,31,2,2913314,KS,20,339.06,,
Kansas,6/1/2020,10103,217,225,5,2913314,KS,20,346.79,,
Kansas,6/2/2020,10143,227,40,15,2913314,KS,20,348.16,,
Kansas,6/3/2020,10281,227,138,0,2913314,KS,20,352.9,,
Kansas,6/4/2020,10332,230,51,3,2913314,KS,20,354.65,,
Kansas,6/5/2020,10493,233,161,3,2913314,KS,20,360.17,,
Kansas,6/6/2020,10517,234,24,1,2913314,KS,20,361,,
Kansas,6/7/2020,10549,234,32,0,2913314,KS,20,362.1,,
Kansas,6/8/2020,10724,237,175,3,2913314,KS,20,368.1,,
Kansas,6/9/2020,10786,238,62,1,2913314,KS,20,370.23,,
Kansas,6/10/2020,10931,241,145,3,2913314,KS,20,375.21,,
Kansas,6/11/2020,10984,242,53,1,2913314,KS,20,377.03,,
Kansas,6/12/2020,11152,243,168,-4,2913314,KS,20,382.79,,
Kansas,6/13/2020,11195,244,43,2,2913314,KS,20,384.27,,
Kansas,6/14/2020,11247,244,52,0,2913314,KS,20,386.06,,
Kansas,6/15/2020,11516,246,269,2,2913314,KS,20,395.29,,
Kansas,6/16/2020,11569,246,53,0,2913314,KS,20,397.11,,
Kansas,6/17/2020,11801,248,232,2,2913314,KS,20,405.07,,
Kansas,6/18/2020,11886,252,85,4,2913314,KS,20,407.99,,
Kansas,6/19/2020,12168,254,282,2,2913314,KS,20,417.67,,
Kansas,6/20/2020,12218,257,50,3,2913314,KS,20,419.38,,
Kansas,6/21/2020,12258,258,40,1,2913314,KS,20,420.76,,
Kansas,6/22/2020,12576,260,318,1,2913314,KS,20,431.67,,
Kansas,6/23/2020,12659,261,83,2,2913314,KS,20,434.52,,
Kansas,6/24/2020,13110,262,451,0,2913314,KS,20,450,,
Kansas,6/25/2020,13207,263,97,2,2913314,KS,20,453.33,,
Kansas,6/26/2020,13729,266,522,3,2913314,KS,20,471.25,,
Kansas,6/27/2020,13767,269,38,3,2913314,KS,20,472.55,,
Kansas,6/28/2020,14016,272,249,3,2913314,KS,20,481.1,,
Kansas,6/29/2020,14568,276,552,4,2913314,KS,20,500.05,,
Kansas,6/30/2020,14629,276,61,0,2913314,KS,20,502.14,,
Kansas,7/1/2020,15142,280,513,4,2913314,KS,20,519.75,,
Kansas,7/2/2020,15226,282,84,2,2913314,KS,20,522.64,,
Kansas,7/3/2020,16015,283,789,1,2913314,KS,20,549.72,,
Kansas,7/4/2020,16165,284,150,1,2913314,KS,20,554.87,,
Kansas,7/5/2020,16289,287,124,3,2913314,KS,20,559.12,,
Kansas,7/6/2020,17082,288,793,1,2913314,KS,20,586.34,,
Kansas,7/7/2020,17157,290,75,2,2913314,KS,20,588.92,,
Kansas,7/8/2020,17807,291,650,1,2913314,KS,20,611.23,,
Kansas,7/9/2020,18031,294,224,3,2913314,KS,20,618.92,,
Kansas,7/10/2020,18799,294,768,0,2913314,KS,20,645.28,,
Kansas,7/11/2020,18983,294,184,0,2913314,KS,20,651.59,,
Kansas,7/12/2020,19295,300,312,6,2913314,KS,20,662.3,,
Kansas,7/13/2020,20265,301,970,1,2913314,KS,20,695.6,,
Kansas,7/14/2020,20347,303,82,2,2913314,KS,20,698.41,,
Kansas,7/15/2020,21157,308,810,5,2913314,KS,20,726.22,,
Kansas,7/16/2020,21273,309,116,1,2913314,KS,20,730.2,,
Kansas,7/17/2020,22199,310,926,1,2913314,KS,20,761.98,,
Kansas,7/18/2020,22238,312,39,2,2913314,KS,20,763.32,,
Kansas,7/19/2020,22459,313,221,1,2913314,KS,20,770.91,,
Kansas,7/20/2020,23544,318,1085,5,2913314,KS,20,808.15,,
Kansas,7/21/2020,23606,319,62,1,2913314,KS,20,810.28,,
Kansas,7/22/2020,24376,324,770,5,2913314,KS,20,836.71,,
Kansas,7/23/2020,24518,326,142,2,2913314,KS,20,841.58,,
Kansas,7/24/2020,25403,330,885,4,2913314,KS,20,871.96,,
Kansas,7/25/2020,25464,333,61,3,2913314,KS,20,874.06,,
Kansas,7/26/2020,25649,335,185,2,2913314,KS,20,880.41,,
Kansas,7/27/2020,26439,338,790,3,2913314,KS,20,907.52,,
Kansas,7/28/2020,26494,344,55,6,2913314,KS,20,909.41,,
Kansas,7/29/2020,27177,349,683,5,2913314,KS,20,932.86,,
Kansas,7/30/2020,27244,357,67,8,2913314,KS,20,935.15,,
Kansas,7/31/2020,28121,358,877,1,2913314,KS,20,965.26,,
Kansas,8/1/2020,28147,358,26,0,2913314,KS,20,966.15,,
Kansas,8/2/2020,28341,361,194,3,2913314,KS,20,972.81,,
Kansas,8/3/2020,29200,366,859,5,2913314,KS,20,1002.29,,
Kansas,8/4/2020,29259,367,59,1,2913314,KS,20,1004.32,,
Kansas,8/5/2020,30047,371,788,4,2913314,KS,20,1031.37,,
Kentucky,3/6/2020,1,0,1,0,4467673,KY,21,0.02,,
Kentucky,3/7/2020,1,0,0,0,4467673,KY,21,0.02,,
Kentucky,3/8/2020,4,0,3,0,4467673,KY,21,0.09,,
Kentucky,3/9/2020,5,0,1,0,4467673,KY,21,0.11,,
Kentucky,3/10/2020,7,0,2,0,4467673,KY,21,0.16,,
Kentucky,3/11/2020,7,0,0,0,4467673,KY,21,0.16,,
Kentucky,3/12/2020,11,0,4,0,4467673,KY,21,0.25,,
Kentucky,3/13/2020,11,0,0,0,4467673,KY,21,0.25,,
Kentucky,3/14/2020,18,0,7,0,4467673,KY,21,0.4,,
Kentucky,3/15/2020,21,0,3,0,4467673,KY,21,0.47,,
Kentucky,3/16/2020,22,1,1,1,4467673,KY,21,0.49,,
Kentucky,3/17/2020,26,1,4,0,4467673,KY,21,0.58,,
Kentucky,3/18/2020,35,1,9,0,4467673,KY,21,0.78,,
Kentucky,3/19/2020,47,2,12,1,4467673,KY,21,1.05,,
Kentucky,3/20/2020,63,2,16,0,4467673,KY,21,1.41,,
Kentucky,3/21/2020,84,3,21,1,4467673,KY,21,1.88,,
Kentucky,3/22/2020,103,3,19,0,4467673,KY,21,2.31,,
Kentucky,3/23/2020,124,3,21,0,4467673,KY,21,2.78,,
Kentucky,3/24/2020,157,3,33,0,4467673,KY,21,3.51,,
Kentucky,3/25/2020,198,5,41,2,4467673,KY,21,4.43,,
Kentucky,3/26/2020,248,5,50,0,4467673,KY,21,5.55,,
Kentucky,3/27/2020,302,8,54,3,4467673,KY,21,6.76,,
Kentucky,3/28/2020,394,9,92,1,4467673,KY,21,8.82,,
Kentucky,3/29/2020,439,9,45,0,4467673,KY,21,9.83,,
Kentucky,3/30/2020,480,11,41,2,4467673,KY,21,10.74,,
Kentucky,3/31/2020,590,18,165,7,4467673,KY,21,13.21,,
Kentucky,4/1/2020,674,20,84,2,4467673,KY,21,15.09,,
Kentucky,4/2/2020,747,34,73,14,4467673,KY,21,16.72,,
Kentucky,4/3/2020,762,34,-40,0,4467673,KY,21,17.06,,
Kentucky,4/4/2020,909,40,147,6,4467673,KY,21,20.35,,
Kentucky,4/5/2020,1048,44,139,4,4467673,KY,21,23.46,,
Kentucky,4/6/2020,1057,52,9,8,4467673,KY,21,23.66,,
Kentucky,4/7/2020,1289,66,232,21,4467673,KY,21,28.85,,
Kentucky,4/8/2020,1393,73,104,0,4467673,KY,21,31.18,,
Kentucky,4/9/2020,1525,84,132,11,4467673,KY,21,34.13,,
Kentucky,4/10/2020,1702,90,177,13,4467673,KY,21,38.1,,
Kentucky,4/11/2020,1851,94,149,4,4467673,KY,21,41.43,,
Kentucky,4/12/2020,1963,98,112,-3,4467673,KY,21,43.94,,
Kentucky,4/13/2020,2048,106,85,8,4467673,KY,21,45.84,,
Kentucky,4/14/2020,2210,115,162,9,4467673,KY,21,49.47,,
Kentucky,4/15/2020,2295,124,100,9,4467673,KY,21,51.37,,
Kentucky,4/16/2020,2429,131,119,7,4467673,KY,21,54.37,,
Kentucky,4/17/2020,2522,140,93,9,4467673,KY,21,56.45,,
Kentucky,4/18/2020,2707,145,185,5,4467673,KY,21,60.59,,
Kentucky,4/19/2020,2960,149,253,4,4467673,KY,21,66.25,,
Kentucky,4/20/2020,3050,155,90,6,4467673,KY,21,68.27,,
Kentucky,4/21/2020,3193,172,178,17,4467673,KY,21,71.47,,
Kentucky,4/22/2020,3373,185,145,13,4467673,KY,21,75.5,,
Kentucky,4/23/2020,3548,194,211,9,4467673,KY,21,79.41,,
Kentucky,4/24/2020,3779,203,195,9,4467673,KY,21,84.59,,
Kentucky,4/25/2020,3905,208,126,5,4467673,KY,21,87.41,,
Kentucky,4/26/2020,4074,211,169,3,4467673,KY,21,91.19,,
Kentucky,4/27/2020,4146,216,72,5,4467673,KY,21,92.8,,
Kentucky,4/28/2020,4375,231,229,15,4467673,KY,21,97.93,,
Kentucky,4/29/2020,4538,235,163,4,4467673,KY,21,101.57,,
Kentucky,4/30/2020,4708,240,170,5,4467673,KY,21,105.38,,
Kentucky,5/1/2020,4879,248,171,8,4467673,KY,21,109.21,,
Kentucky,5/2/2020,4881,252,40,4,4467673,KY,21,109.25,,
Kentucky,5/3/2020,5223,256,304,4,4467673,KY,21,116.91,,
Kentucky,5/4/2020,5370,267,147,11,4467673,KY,21,120.2,,
Kentucky,5/5/2020,5822,278,452,11,4467673,KY,21,130.31,,
Kentucky,5/6/2020,5946,286,124,8,4467673,KY,21,133.09,,
Kentucky,5/7/2020,6173,302,227,16,4467673,KY,21,138.17,,
Kentucky,5/8/2020,6298,304,125,2,4467673,KY,21,140.97,,
Kentucky,5/9/2020,6469,312,171,9,4467673,KY,21,144.8,,
Kentucky,5/10/2020,6486,312,17,0,4467673,KY,21,145.18,,
Kentucky,5/11/2020,6710,325,224,13,4467673,KY,21,150.19,,
Kentucky,5/12/2020,7003,333,293,8,4467673,KY,21,156.75,,
Kentucky,5/13/2020,7102,334,99,0,4467673,KY,21,158.96,,
Kentucky,5/14/2020,7397,341,361,7,4467673,KY,21,165.57,,
Kentucky,5/15/2020,7578,343,181,2,4467673,KY,21,169.62,,
Kentucky,5/16/2020,7773,346,195,3,4467673,KY,21,173.98,,
Kentucky,5/17/2020,7793,346,20,0,4467673,KY,21,174.43,,
Kentucky,5/18/2020,8041,354,248,8,4467673,KY,21,179.98,,
Kentucky,5/19/2020,8205,369,164,15,4467673,KY,21,183.65,,
Kentucky,5/20/2020,8336,381,131,12,4467673,KY,21,186.58,,
Kentucky,5/21/2020,8475,393,139,12,4467673,KY,21,189.7,,
Kentucky,5/22/2020,8688,398,213,5,4467673,KY,21,194.46,,
Kentucky,5/23/2020,8812,399,124,1,4467673,KY,21,197.24,,
Kentucky,5/24/2020,8842,399,30,0,4467673,KY,21,197.91,,
Kentucky,5/25/2020,8899,403,57,4,4467673,KY,21,199.19,,
Kentucky,5/26/2020,9175,407,276,4,4467673,KY,21,205.36,,
Kentucky,5/27/2020,9313,420,138,13,4467673,KY,21,208.45,,
Kentucky,5/28/2020,9510,424,197,4,4467673,KY,21,212.86,,
Kentucky,5/29/2020,9688,434,178,10,4467673,KY,21,216.85,,
Kentucky,5/30/2020,9887,441,199,7,4467673,KY,21,221.3,,
Kentucky,5/31/2020,9937,441,50,0,4467673,KY,21,222.42,,
Kentucky,6/1/2020,10150,445,213,4,4467673,KY,21,227.19,,
Kentucky,6/2/2020,10287,451,137,6,4467673,KY,21,230.25,,
Kentucky,6/3/2020,10485,458,198,7,4467673,KY,21,234.69,,
Kentucky,6/4/2020,10781,469,296,11,4467673,KY,21,241.31,,
Kentucky,6/5/2020,11051,476,270,7,4467673,KY,21,247.35,,
Kentucky,6/6/2020,11359,480,308,4,4467673,KY,21,254.25,,
Kentucky,6/7/2020,11393,481,34,1,4467673,KY,21,255.01,,
Kentucky,6/8/2020,11701,487,308,6,4467673,KY,21,261.9,,
Kentucky,6/9/2020,11891,494,190,7,4467673,KY,21,266.16,,
Kentucky,6/10/2020,12029,498,138,4,4467673,KY,21,269.25,,
Kentucky,6/11/2020,12128,513,99,15,4467673,KY,21,271.46,,
Kentucky,6/12/2020,12352,525,224,12,4467673,KY,21,276.48,,
Kentucky,6/13/2020,12605,527,253,2,4467673,KY,21,282.14,,
Kentucky,6/14/2020,12652,527,47,0,4467673,KY,21,283.19,,
Kentucky,6/15/2020,12863,524,211,-3,4467673,KY,21,287.91,,
Kentucky,6/16/2020,12899,530,36,6,4467673,KY,21,288.72,,
Kentucky,6/17/2020,13190,536,291,6,4467673,KY,21,295.23,,
Kentucky,6/18/2020,13391,540,201,4,4467673,KY,21,299.73,,
Kentucky,6/19/2020,13629,542,238,2,4467673,KY,21,305.06,,
Kentucky,6/20/2020,13800,542,171,0,4467673,KY,21,308.89,,
Kentucky,6/21/2020,13919,544,119,2,4467673,KY,21,311.55,,
Kentucky,6/22/2020,14073,549,154,5,4467673,KY,21,315,,
Kentucky,6/23/2020,14323,559,250,10,4467673,KY,21,320.59,,
Kentucky,6/24/2020,14522,561,199,2,4467673,KY,21,325.05,,
Kentucky,6/25/2020,14793,569,271,8,4467673,KY,21,331.11,,
Kentucky,6/26/2020,15033,575,240,6,4467673,KY,21,336.48,,
Kentucky,6/27/2020,15337,575,304,0,4467673,KY,21,343.29,,
Kentucky,6/28/2020,15480,577,143,2,4467673,KY,21,346.49,,
Kentucky,6/29/2020,15657,584,177,7,4467673,KY,21,350.45,,
Kentucky,6/30/2020,15916,588,259,4,4467673,KY,21,356.25,,
Kentucky,7/1/2020,16114,597,198,9,4467673,KY,21,360.68,,
Kentucky,7/2/2020,16370,605,256,8,4467673,KY,21,366.41,,
Kentucky,7/3/2020,16655,608,285,3,4467673,KY,21,372.79,,
Kentucky,7/4/2020,16709,608,54,0,4467673,KY,21,374,,
Kentucky,7/5/2020,16712,608,3,0,4467673,KY,21,374.06,,
Kentucky,7/6/2020,17464,621,752,13,4467673,KY,21,390.9,,
Kentucky,7/7/2020,17820,630,356,9,4467673,KY,21,398.87,,
Kentucky,7/8/2020,18204,634,384,4,4467673,KY,21,407.46,,
Kentucky,7/9/2020,18576,640,372,6,4467673,KY,21,415.79,,
Kentucky,7/10/2020,19076,647,500,7,4467673,KY,21,426.98,,
Kentucky,7/11/2020,19530,647,454,0,4467673,KY,21,437.14,,
Kentucky,7/12/2020,19762,649,232,2,4467673,KY,21,442.33,,
Kentucky,7/13/2020,20127,656,365,7,4467673,KY,21,450.5,,
Kentucky,7/14/2020,20702,665,575,9,4467673,KY,21,463.37,,
Kentucky,7/15/2020,21148,668,446,3,4467673,KY,21,473.36,,
Kentucky,7/16/2020,21617,675,469,7,4467673,KY,21,483.85,,
Kentucky,7/17/2020,22162,687,545,12,4467673,KY,21,496.05,,
Kentucky,7/18/2020,22750,688,588,1,4467673,KY,21,509.21,,
Kentucky,7/19/2020,23600,691,850,3,4467673,KY,21,528.24,,
Kentucky,7/20/2020,23978,694,378,3,4467673,KY,21,536.7,,
Kentucky,7/21/2020,24638,695,660,1,4467673,KY,21,551.47,,
Kentucky,7/22/2020,25169,700,531,5,4467673,KY,21,563.36,,
Kentucky,7/23/2020,25828,706,659,6,4467673,KY,21,578.11,,
Kentucky,7/24/2020,26628,715,800,9,4467673,KY,21,596.01,,
Kentucky,7/25/2020,27395,717,767,2,4467673,KY,21,613.18,,
Kentucky,7/26/2020,27682,718,287,1,4467673,KY,21,619.61,,
Kentucky,7/27/2020,28250,726,568,8,4467673,KY,21,632.32,,
Kentucky,7/28/2020,28876,735,626,9,4467673,KY,21,646.33,,
Kentucky,7/29/2020,29479,746,603,11,4467673,KY,21,659.83,,
Kentucky,7/30/2020,30132,748,653,2,4467673,KY,21,674.45,,
Kentucky,7/31/2020,30981,753,849,5,4467673,KY,21,693.45,,
Kentucky,8/1/2020,31612,758,631,5,4467673,KY,21,707.57,,
Kentucky,8/2/2020,31966,759,354,1,4467673,KY,21,715.5,,
Kentucky,8/3/2020,32500,762,534,3,4467673,KY,21,727.45,,
Kentucky,8/4/2020,33209,769,709,7,4467673,KY,21,743.32,,
Kentucky,8/5/2020,33823,771,614,2,4467673,KY,21,757.06,,
Louisiana,3/9/2020,1,0,1,0,4648794,LA,22,0.02,,
Louisiana,3/10/2020,6,0,5,0,4648794,LA,22,0.13,,
Louisiana,3/11/2020,13,0,7,0,4648794,LA,22,0.28,,
Louisiana,3/12/2020,14,0,1,0,4648794,LA,22,0.3,,
Louisiana,3/13/2020,36,0,22,0,4648794,LA,22,0.77,,
Louisiana,3/14/2020,77,1,41,1,4648794,LA,22,1.66,,
Louisiana,3/15/2020,103,2,26,1,4648794,LA,22,2.22,,
Louisiana,3/16/2020,137,3,34,1,4648794,LA,22,2.95,,
Louisiana,3/17/2020,196,5,59,2,4648794,LA,22,4.22,,
Louisiana,3/18/2020,280,7,84,2,4648794,LA,22,6.02,,
Louisiana,3/19/2020,392,10,112,3,4648794,LA,22,8.43,,
Louisiana,3/20/2020,537,10,145,0,4648794,LA,22,11.55,,
Louisiana,3/21/2020,763,16,226,6,4648794,LA,22,16.41,,
Louisiana,3/22/2020,837,20,74,4,4648794,LA,22,18,,
Louisiana,3/23/2020,1172,34,335,14,4648794,LA,22,25.21,,
Louisiana,3/24/2020,1388,46,216,12,4648794,LA,22,29.86,,
Louisiana,3/25/2020,1795,65,407,19,4648794,LA,22,38.61,,
Louisiana,3/26/2020,2305,83,510,18,4648794,LA,22,49.58,,
Louisiana,3/27/2020,2746,119,441,36,4648794,LA,22,59.07,,
Louisiana,3/28/2020,3315,137,569,18,4648794,LA,22,71.31,,
Louisiana,3/29/2020,3539,153,224,16,4648794,LA,22,76.13,,
Louisiana,3/30/2020,4024,186,485,33,4648794,LA,22,86.56,,
Louisiana,3/31/2020,5237,240,1213,54,4648794,LA,22,112.65,,
Louisiana,4/1/2020,6424,275,1187,35,4648794,LA,22,138.19,,
Louisiana,4/2/2020,9152,310,2728,35,4648794,LA,22,196.87,,
Louisiana,4/3/2020,10299,370,1147,60,4648794,LA,22,221.54,,
Louisiana,4/4/2020,12500,412,2201,42,4648794,LA,22,268.89,,
Louisiana,4/5/2020,13014,477,514,65,4648794,LA,22,279.94,,
Louisiana,4/6/2020,14867,512,1853,35,4648794,LA,22,319.8,,
Louisiana,4/7/2020,16284,582,1417,70,4648794,LA,22,350.28,,
Louisiana,4/8/2020,17030,652,746,70,4648794,LA,22,366.33,,
Louisiana,4/9/2020,18283,702,1253,50,4648794,LA,22,393.28,,
Louisiana,4/10/2020,19253,755,970,53,4648794,LA,22,414.15,,
Louisiana,4/11/2020,20014,806,761,51,4648794,LA,22,430.52,,
Louisiana,4/12/2020,20595,840,581,34,4648794,LA,22,443.02,,
Louisiana,4/13/2020,21016,884,421,44,4648794,LA,22,452.07,,
Louisiana,4/14/2020,21518,1013,502,129,4648794,LA,22,462.87,,
Louisiana,4/15/2020,21951,1103,433,90,4648794,LA,22,472.19,,
Louisiana,4/16/2020,22532,1156,581,53,4648794,LA,22,484.68,,
Louisiana,4/17/2020,23118,1213,586,57,4648794,LA,22,497.29,,
Louisiana,4/18/2020,23580,1267,462,54,4648794,LA,22,507.23,,
Louisiana,4/19/2020,23928,1296,348,29,4648794,LA,22,514.71,,
Louisiana,4/20/2020,24523,1328,595,32,4648794,LA,22,527.51,,
Louisiana,4/21/2020,24854,1405,331,77,4648794,LA,22,534.63,,
Louisiana,4/22/2020,25317,1532,463,127,4648794,LA,22,544.59,,
Louisiana,4/23/2020,25798,1599,481,67,4648794,LA,22,554.94,,
Louisiana,4/24/2020,26199,1660,401,61,4648794,LA,22,563.57,,
Louisiana,4/25/2020,26571,1703,372,43,4648794,LA,22,571.57,,
Louisiana,4/26/2020,26832,1729,261,26,4648794,LA,22,577.18,,
Louisiana,4/27/2020,27111,1740,279,11,4648794,LA,22,583.18,,
Louisiana,4/28/2020,27329,1801,218,61,4648794,LA,22,587.87,,
Louisiana,4/29/2020,27703,1845,374,44,4648794,LA,22,595.92,,
Louisiana,4/30/2020,28044,1905,341,60,4648794,LA,22,603.25,,
Louisiana,5/1/2020,28754,1970,710,65,4648794,LA,22,618.53,,
Louisiana,5/2/2020,29183,1993,429,23,4648794,LA,22,627.75,,
Louisiana,5/3/2020,29383,2012,200,19,4648794,LA,22,632.06,,
Louisiana,5/4/2020,29746,2064,363,52,4648794,LA,22,639.86,,
Louisiana,5/5/2020,30069,2115,323,51,4648794,LA,22,646.81,,
Louisiana,5/6/2020,30472,2167,403,52,4648794,LA,22,655.48,,
Louisiana,5/7/2020,30725,2208,253,41,4648794,LA,22,660.92,,
Louisiana,5/8/2020,30928,2227,203,19,4648794,LA,22,665.29,,
Louisiana,5/9/2020,31490,2267,562,40,4648794,LA,22,677.38,,
Louisiana,5/10/2020,31673,2286,183,19,4648794,LA,22,681.32,,
Louisiana,5/11/2020,31881,2308,208,22,4648794,LA,22,685.79,,
Louisiana,5/12/2020,32116,2347,235,39,4648794,LA,22,690.85,,
Louisiana,5/13/2020,32728,2381,612,34,4648794,LA,22,704.01,,
Louisiana,5/14/2020,33555,2417,827,36,4648794,LA,22,721.8,,
Louisiana,5/15/2020,33903,2448,348,31,4648794,LA,22,729.29,,
Louisiana,5/16/2020,34183,2479,280,31,4648794,LA,22,735.31,,
Louisiana,5/17/2020,34498,2491,315,12,4648794,LA,22,742.08,,
Louisiana,5/18/2020,34832,2563,334,72,4648794,LA,22,749.27,,
Louisiana,5/19/2020,35161,2581,329,18,4648794,LA,22,756.35,,
Louisiana,5/20/2020,35439,2608,278,27,4648794,LA,22,762.33,,
Louisiana,5/21/2020,36627,2629,1188,21,4648794,LA,22,787.88,,
Louisiana,5/22/2020,37048,2669,421,40,4648794,LA,22,796.94,,
Louisiana,5/23/2020,37165,2683,117,14,4648794,LA,22,799.45,,
Louisiana,5/24/2020,37293,2690,128,7,4648794,LA,22,802.21,,
Louisiana,5/25/2020,37916,2690,623,0,4648794,LA,22,815.61,,
Louisiana,5/26/2020,38252,2701,336,11,4648794,LA,22,822.84,,
Louisiana,5/27/2020,38694,2722,442,21,4648794,LA,22,832.34,,
Louisiana,5/28/2020,38907,2740,213,18,4648794,LA,22,836.93,,
Louisiana,5/29/2020,38907,2766,0,26,4648794,LA,22,836.93,,
Louisiana,5/30/2020,39682,2785,775,19,4648794,LA,22,853.6,,
Louisiana,5/31/2020,40021,2791,339,6,4648794,LA,22,860.89,,
Louisiana,6/1/2020,40452,2801,431,10,4648794,LA,22,870.16,,
Louisiana,6/2/2020,40857,2835,405,34,4648794,LA,22,878.87,,
Louisiana,6/3/2020,41244,2870,387,35,4648794,LA,22,887.2,,
Louisiana,6/4/2020,41673,2883,429,13,4648794,LA,22,896.43,,
Louisiana,6/5/2020,42100,2912,427,29,4648794,LA,22,905.61,,
Louisiana,6/6/2020,42597,2925,497,13,4648794,LA,22,916.3,,
Louisiana,6/7/2020,42927,2936,330,11,4648794,LA,22,923.4,,
Louisiana,6/8/2020,43163,2944,236,8,4648794,LA,22,928.48,,
Louisiana,6/9/2020,43725,2957,562,13,4648794,LA,22,940.57,,
Louisiana,6/10/2020,44143,2968,418,11,4648794,LA,22,949.56,,
Louisiana,6/11/2020,44585,2987,442,19,4648794,LA,22,959.07,,
Louisiana,6/12/2020,45108,2996,523,9,4648794,LA,22,970.32,,
Louisiana,6/13/2020,46396,3004,1288,8,4648794,LA,22,998.02,,
Louisiana,6/14/2020,46732,3014,336,10,4648794,LA,22,1005.25,,
Louisiana,6/15/2020,47284,3018,552,4,4648794,LA,22,1017.12,,
